Student ID;Student Country;Question ID;Type of Answer;Question Level;Topic;Subtopic;Keywords
1029;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative
1056;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative
1034;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative
1046;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative
483;Portugal;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative
1044;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative
1044;Lithuania;883;0;Basic;Differentiation;Partial Differentiation;First order,Directional derivative
1039;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order
1039;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order
1056;Lithuania;885;1;Basic;Differentiation;Partial Differentiation;Second order,First order
1032;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order
1047;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order
1075;Portugal;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order
1044;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order
1044;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order
753;Italy;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order
751;Lithuania;885;0;Basic;Differentiation;Partial Differentiation;Second order,First order
1044;Lithuania;886;0;Advanced;Differentiation;Partial Differentiation;Second order,First order
37;Portugal;886;1;Advanced;Differentiation;Partial Differentiation;Second order,First order
1044;Lithuania;887;1;Advanced;Differentiation;Partial Differentiation;First order
37;Portugal;887;1;Advanced;Differentiation;Partial Differentiation;First order
37;Portugal;887;1;Advanced;Differentiation;Partial Differentiation;First order
26;Portugal;888;0;Basic;Differential Equations;Differential Equations;Linear differential equation
155;Spain;888;1;Basic;Differential Equations;Differential Equations;Linear differential equation
61;Portugal;888;1;Basic;Differential Equations;Differential Equations;Linear differential equation
552;Portugal;889;1;Basic;Differential Equations;Differential Equations;Linear differential equation
552;Portugal;889;0;Basic;Differential Equations;Differential Equations;Linear differential equation
1557;Portugal;889;1;Basic;Differential Equations;Differential Equations;Linear differential equation
61;Portugal;889;0;Basic;Differential Equations;Differential Equations;Linear differential equation
380;Portugal;890;0;Basic;Differential Equations;Differential Equations;Linear differential equation
26;Portugal;890;1;Basic;Differential Equations;Differential Equations;Linear differential equation
1557;Portugal;890;1;Basic;Differential Equations;Differential Equations;Linear differential equation
1516;Portugal;891;0;Basic;Differential Equations;Differential Equations;Linear differential equation
380;Portugal;891;0;Basic;Differential Equations;Differential Equations;Linear differential equation
552;Portugal;891;0;Basic;Differential Equations;Differential Equations;Linear differential equation
1516;Portugal;892;1;Basic;Differential Equations;Differential Equations;Linear differential equation
552;Portugal;892;1;Basic;Differential Equations;Differential Equations;Linear differential equation
26;Portugal;892;0;Basic;Differential Equations;Differential Equations;Linear differential equation
1516;Portugal;903;1;Basic;Differential Equations;Differential Equations;Separable variables equation
26;Portugal;903;1;Basic;Differential Equations;Differential Equations;Separable variables equation
80;Lithuania;903;1;Basic;Differential Equations;Differential Equations;Separable variables equation
155;Spain;903;0;Basic;Differential Equations;Differential Equations;Separable variables equation
380;Portugal;904;0;Basic;Differential Equations;Differential Equations;Bernoulli equation,Linear differential equation
552;Portugal;904;0;Basic;Differential Equations;Differential Equations;Bernoulli equation,Linear differential equation
155;Spain;904;0;Basic;Differential Equations;Differential Equations;Bernoulli equation,Linear differential equation
37;Portugal;904;0;Basic;Differential Equations;Differential Equations;Bernoulli equation,Linear differential equation
1565;Portugal;905;1;Advanced;Differential Equations;Differential Equations;Bernoulli equation,Linear differential equation
26;Portugal;906;0;Basic;Differential Equations;Differential Equations;Linear differential equation
1050;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative
1039;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative
1047;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative
1045;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative
1038;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative
1049;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative
1075;Portugal;908;1;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative
918;Portugal;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative
1044;Lithuania;908;0;Basic;Differentiation;Partial Differentiation;Gradient,Directional derivative
71;Portugal;909;1;Basic;Differentiation;Partial Differentiation;Power rule,Trigonometric rules,Logarithmic rule
380;Portugal;910;1;Basic;Optimization;Nonlinear Optimization;Minimum,Maximum,Lagrange multipliers,Saddle point,Unconstrained optimization,Second derivative test
898;Portugal;911;1;Basic;Optimization;Nonlinear Optimization;Minimum,Stationary point,Maximum,Saddle point,Optimal solution
851;Italy;911;1;Basic;Optimization;Nonlinear Optimization;Minimum,Stationary point,Maximum,Saddle point,Optimal solution
851;Italy;911;0;Basic;Optimization;Nonlinear Optimization;Minimum,Stationary point,Maximum,Saddle point,Optimal solution
37;Portugal;911;0;Basic;Optimization;Nonlinear Optimization;Minimum,Stationary point,Maximum,Saddle point,Optimal solution
1034;Lithuania;912;0;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution
1028;Lithuania;912;0;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution
1045;Lithuania;912;0;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution
1043;Lithuania;912;0;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution
1044;Lithuania;912;0;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution
1044;Lithuania;912;1;Basic;Differentiation;Partial Differentiation;Minimum,Stationary point,Maximum,Saddle point,Optimal solution
913;Ireland;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
913;Ireland;916;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
988;Portugal;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
988;Portugal;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
854;Italy;916;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
509;Portugal;916;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
509;Portugal;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
406;Portugal;916;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
80;Lithuania;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
852;Italy;916;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
852;Italy;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
853;Italy;916;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Square linear system,Consistent system
988;Portugal;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system
855;Italy;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system
854;Italy;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system
511;Portugal;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system
414;Portugal;917;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system
80;Lithuania;917;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system
80;Lithuania;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system
852;Italy;917;1;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system
853;Italy;917;0;Basic;Linear Algebra;Linear Systems;Inconsistent system,Solution of linear system,Undetermined solution of linear system,Consistent system
351;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
240;Lithuania;918;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
626;Italy;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
750;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1379;Portugal;918;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1379;Portugal;918;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1557;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1557;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1564;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
181;Italy;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
181;Italy;918;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
181;Italy;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
181;Italy;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
176;Italy;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
240;Lithuania;919;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
626;Italy;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
750;Portugal;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1379;Portugal;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1557;Portugal;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1557;Portugal;919;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1564;Portugal;919;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
181;Italy;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
181;Italy;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
176;Italy;919;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
240;Lithuania;920;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
626;Italy;920;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
750;Portugal;920;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1379;Portugal;920;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1557;Portugal;920;1;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1557;Portugal;920;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
1564;Portugal;920;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
181;Italy;920;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
181;Italy;920;0;Basic;Real Functions of a single variable;Domain, Image and Graphics;Domain
